0.11865	-0.01426
0.11943	-0.01194
0.12021	-0.01701
0.12099	-0.01425
0.12177	-0.01333
0.12255	-0.01795
0.12334	-0.01391
0.12412	-0.01801
0.1249	-0.01548
0.12568	-0.01949
0.12646	-0.0116
0.12724	-0.01679
0.12803	-0.01599
0.12881	-0.0141
0.12959	-0.01225
0.13037	-0.01526
0.13115	-0.02064
0.13193	-0.01999
0.13272	-0.0185
0.1335	-0.0178
0.13428	-0.01773
0.13506	-0.0224
0.13584	-0.01729
0.13662	-0.01575
0.13741	-0.01583
0.13819	-0.01874
0.13897	-0.01864
0.13975	-0.01478
0.14053	-0.01842
0.14131	-0.01424
0.1421	-0.01949
0.14288	-0.0214
0.14366	-0.0226
0.14444	-0.01977
0.14522	-0.0197
0.146	-0.01739
0.14679	-0.01587
0.14757	-0.01828
0.14835	-0.01922
0.14913	-0.0222
0.14991	-0.02102
0.15069	-0.0193
0.15148	-0.02248
0.15226	-0.01951
0.15304	-0.01681
0.15382	-0.02199
0.1546	-0.02048
0.15538	-0.02143
0.15617	-0.02729
0.15695	-0.02382
0.15773	-0.02534
0.15851	-0.02102
0.15929	-0.01769
0.16007	-0.01889
0.16085	-0.02484
0.16164	-0.02273
0.16242	-0.01905
0.1632	-0.01942
0.16398	-0.02243
0.16476	-0.02216
0.16554	-0.01876
0.16633	-0.02184
0.16711	-0.01569
0.16789	-0.02083
0.16867	-0.01239
0.16945	-0.02478
0.17023	-0.0225
0.17102	-0.01982
0.1718	-0.02372
0.17258	-0.02177
0.17336	-0.02452
0.17414	-0.02499
0.17492	-0.02465
0.17571	-0.02837
0.17649	-0.02549
0.17727	-0.02355
0.17805	-0.03045
0.17883	-0.02916
0.17961	-0.02549
0.1804	-0.02896
0.18118	-0.02556
0.18196	-0.02512
0.18274	-0.02296
0.18352	-0.02339
0.1843	-0.02363
0.18509	-0.02336
0.18587	-0.03336
0.18665	-0.02281
0.18743	-0.02923
0.18821	-0.02306
0.18899	-0.02761
0.18978	-0.02996
0.19056	-0.02624
0.19134	-0.02606
0.19212	-0.02726
0.1929	-0.02737
0.19368	-0.02424
0.19447	-0.02451
0.19525	-0.02842
0.19603	-0.0301
0.19681	-0.03043
0.19759	-0.02547
0.19837	-0.02823
0.19915	-0.03298
0.19994	-0.03201
0.20072	-0.03191
0.2015	-0.02803
0.20228	-0.0291
0.20306	-0.02951
0.20384	-0.02488
0.20463	-0.03108
0.20541	-0.02895
0.20619	-0.02893
0.20697	-0.02554
0.20775	-0.03343
0.20853	-0.02716
0.20932	-0.02865
0.2101	-0.02736
0.21088	-0.03109
0.21166	-0.02795
0.21244	-0.03141
0.21322	-0.03478
0.21401	-0.02535
0.21479	-0.0311
0.21557	-0.03184
0.21635	-0.02863
0.21713	-0.02877
0.21791	-0.03227
0.2187	-0.03248
0.21948	-0.03094
0.22026	-0.02857
0.22104	-0.03219
0.22182	-0.03066
0.2226	-0.02991
0.22339	-0.03263
0.22417	-0.03544
0.22495	-0.03449
0.22573	-0.03874
0.22651	-0.03429
0.22729	-0.03324
0.22808	-0.03962
0.22886	-0.03635
0.22964	-0.03549
0.23042	-0.03449
0.2312	-0.03285
0.23198	-0.03591
0.23277	-0.03413
0.23355	-0.03164
0.23433	-0.03717
0.23511	-0.03974
0.23589	-0.03667
0.23667	-0.03493
0.23745	-0.03243
0.23824	-0.03189
0.23902	-0.03257
0.2398	-0.03928
0.24058	-0.04038
0.24136	-0.03396
0.24214	-0.03709
0.24293	-0.03375
0.24371	-0.03618
0.24449	-0.04076
0.24527	-0.04062
0.24605	-0.03461
0.24683	-0.03913
0.24762	-0.0415
0.2484	-0.03321
0.24918	-0.03476
0.24996	-0.03688
0.25074	-0.04138
0.25152	-0.03745
0.25231	-0.0344
0.25309	-0.03872
0.25387	-0.03855
0.25465	-0.03706
0.25543	-0.04105
0.25621	-0.03399
0.257	-0.03775
0.25778	-0.0348
0.25856	-0.04259
0.25934	-0.04207
0.26012	-0.03834
0.2609	-0.03561
0.26169	-0.04377
0.26247	-0.04053
0.26325	-0.04021
0.26403	-0.03994
0.26481	-0.04085
0.26559	-0.04012
0.26638	-0.03911
0.26716	-0.04117
0.26794	-0.04503
0.26872	-0.0444
0.2695	-0.04096
0.27028	-0.04538
0.27106	-0.04296
0.27185	-0.04172
0.27263	-0.04362
0.27341	-0.03902
0.27419	-0.04033
0.27497	-0.04978
0.27575	-0.04344
0.27654	-0.04429
0.27732	-0.04174
0.2781	-0.04159
0.27888	-0.0424
0.27966	-0.04412
0.28044	-0.03994
0.28123	-0.04309
0.28201	-0.04167
0.28279	-0.03932
0.28357	-0.04238
0.28435	-0.03885
0.28513	-0.04049
0.28592	-0.03935
0.2867	-0.04015
0.28748	-0.03896
0.28826	-0.04063
0.28904	-0.04404
0.28982	-0.03824
0.29061	-0.04067
0.29139	-0.04159
0.29217	-0.04223
0.29295	-0.04259
0.29373	-0.04564
0.29451	-0.03666
0.2953	-0.03916
0.29608	-0.04133
0.29686	-0.04238
0.29764	-0.04094
0.29842	-0.04192
0.2992	-0.03727
0.29999	-0.03737
0.30077	-0.0407
0.30155	-0.04198
0.30233	-0.0452
0.30311	-0.04838
0.30389	-0.03994
0.30468	-0.04453
0.30546	-0.04098
0.30624	-0.03972
0.30702	-0.04481
0.3078	-0.04333
0.30858	-0.04043
0.30936	-0.04435
0.31015	-0.04188
0.31093	-0.04367
0.31171	-0.04277
0.31249	-0.03968
0.31327	-0.04377
0.31405	-0.04261
0.31484	-0.04377
0.31562	-0.04448
0.3164	-0.03978
0.31718	-0.04478
0.31796	-0.04226
0.31874	-0.04353
0.31953	-0.04296
0.32031	-0.04068
0.32109	-0.04438
0.32187	-0.04548
0.32265	-0.04064
0.32343	-0.04467
0.32422	-0.04684
0.325	-0.04618
0.32578	-0.04435
0.32656	-0.04148
0.32734	-0.04122
0.32812	-0.03263
0.32891	-0.03578
0.32969	-0.04538
0.33047	-0.03966
0.33125	-0.0444
0.33203	-0.04231
0.33281	-0.03887
0.3336	-0.04184
0.33438	-0.04349
0.33516	-0.04329
0.33594	-0.04541
0.33672	-0.03874
0.3375	-0.04182
0.33829	-0.04663
0.33907	-0.04121
0.33985	-0.04624
0.34063	-0.04113
0.34141	-0.04723
0.34219	-0.04385
0.34298	-0.0453
0.34376	-0.04369
0.34454	-0.04649
0.34532	-0.04166
0.3461	-0.04626
0.34688	-0.04283
0.34766	-0.04447
0.34845	-0.04273
0.34923	-0.04641
0.35001	-0.04737
0.35079	-0.04706
0.35157	-0.04662
0.35235	-0.04463
0.35314	-0.04938
0.35392	-0.04411
0.3547	-0.03893
0.35548	-0.04506
0.35626	-0.04241
0.35704	-0.0579
0.35783	-0.04605
0.35861	-0.04571
0.35939	-0.04961
0.36017	-0.04469
0.36095	-0.04788
0.36173	-0.05075
0.36252	-0.04725
0.3633	-0.04535
0.36408	-0.04912
0.36486	-0.04631
0.36564	-0.04605
0.36642	-0.04894
0.36721	-0.04969
0.36799	-0.04324
0.36877	-0.03958
0.36955	-0.04287
0.37033	-0.04599
0.37111	-0.05084
0.3719	-0.05091
0.37268	-0.04937
0.37346	-0.0509
0.37424	-0.04427
0.37502	-0.05169
0.3758	-0.04649
0.37659	-0.04935
0.37737	-0.04659
0.37815	-0.04399
0.37893	-0.04223
0.37971	-0.04085
0.38049	-0.04745
0.38128	-0.04621
0.38206	-0.04288
0.38284	-0.041
0.38362	-0.03565
0.3844	-0.0445
0.38518	-0.04397
0.38596	-0.04305
0.38675	-0.03958
0.38753	-0.03953
0.38831	-0.03837
0.38909	-0.03605
0.38987	-0.03789
0.39065	-0.03414
0.39144	-0.03794
0.39222	-0.03972
0.393	-0.04017
0.39378	-0.03705
0.39456	-0.03146
0.39534	-0.03682
0.39613	-0.03478
0.39691	-0.03389
0.39769	-0.03091
0.39847	-0.03616
0.39925	-0.0348
0.40003	-0.03622
0.40082	-0.03418
0.4016	-0.02936
0.40238	-0.0299
0.40316	-0.03117
0.40394	-0.02688
0.40472	-0.02768
0.40551	-0.02617
0.40629	-0.02388
0.40707	-0.02204
0.40785	-0.02121
0.40863	-0.02738
0.40941	-0.02265
0.4102	-0.02532
0.41098	-0.02191
0.41176	-0.01995
0.41254	-0.01611
0.41332	-0.01946
0.4141	-0.02235
0.41489	-0.01939
0.41567	-0.0146
0.41645	-0.01309
0.41723	-0.01107
0.41801	-0.00483
0.41879	-0.00856
0.41957	-0.00416
0.42036	-0.00497
0.42114	0.00244
0.42192	0.00973
0.4227	0.00938
0.42348	0.01106
0.42426	0.01408
0.42505	0.01889
0.42583	0.02522
0.42661	0.03521
0.42739	0.04212
0.42817	0.05461
0.42895	0.06175
0.42974	0.06338
0.43052	0.07622
0.4313	0.102
0.43208	0.10618
0.43286	0.1225
0.43364	0.14062
0.43443	0.1623
0.43521	0.18685
0.43599	0.20666
0.43677	0.23989
0.43755	0.28212
0.43833	0.31278
0.43912	0.35709
0.4399	0.39166
0.44068	0.43329
0.44146	0.48299
0.44224	0.52773
0.44302	0.5709
0.44381	0.6192
0.44459	0.66976
0.44537	0.7215
0.44615	0.76717
0.44693	0.81245
0.44771	0.86184
0.4485	0.90044
0.44928	0.93191
0.45006	0.95562
0.45084	0.98045
0.45162	0.9978
0.4524	1
0.45319	0.99774
0.45397	0.98805
0.45475	0.97624
0.45553	0.95075
0.45631	0.9236
0.45709	0.8921
0.45787	0.85885
0.45866	0.82446
0.45944	0.78581
0.46022	0.74684
0.461	0.70686
0.46178	0.66538
0.46256	0.62468
0.46335	0.58464
0.46413	0.54072
0.46491	0.49712
0.46569	0.46304
0.46647	0.43261
0.46725	0.40927
0.46804	0.38397
0.46882	0.35984
0.4696	0.3432
0.47038	0.32599
0.47116	0.31643
0.47194	0.30527
0.47273	0.30054
0.47351	0.29583
0.47429	0.28954
0.47507	0.28365
0.47585	0.27344
0.47663	0.26881
0.47742	0.25858
0.4782	0.24286
0.47898	0.22234
0.47976	0.20628
0.48054	0.1919
0.48132	0.17847
0.48211	0.16306
0.48289	0.14622
0.48367	0.13112
0.48445	0.12584
0.48523	0.11359
0.48601	0.09955
0.4868	0.08949
0.48758	0.08539
0.48836	0.07809
0.48914	0.07472
0.48992	0.06718
0.4907	0.06499
0.49149	0.06664
0.49227	0.06137
0.49305	0.05438
0.49383	0.05095
0.49461	0.04108
0.49539	0.03699
0.49617	0.0282
0.49696	0.01915
0.49774	0.00922
0.49852	0.00872
0.4993	-0.00112
0.50008	-0.01464
0.50086	-0.03024
0.50165	-0.03144
0.50243	-0.03948
0.50321	-0.04985
0.50399	-0.06054
0.50477	-0.07167
0.50555	-0.07358
0.50634	-0.0771
0.50712	-0.08058
0.5079	-0.0897
0.50868	-0.08566
0.50946	-0.08901
0.51024	-0.09498
0.51103	-0.09363
0.51181	-0.09471
0.51259	-0.09622
0.51337	-0.08936
0.51415	-0.09057
0.51493	-0.08752
0.51572	-0.09104
0.5165	-0.09477
0.51728	-0.09237
0.51806	-0.10459
0.51884	-0.1191
0.51962	-0.13271
0.52041	-0.14289
0.52119	-0.16504
0.52197	-0.1878
0.52275	-0.22182
0.52353	-0.26175
0.52431	-0.2953
0.5251	-0.33314
0.52588	-0.38756
0.52666	-0.43381
0.52744	-0.48327
0.52822	-0.54468
0.529	-0.6009
0.52979	-0.65663
0.53057	-0.70552
0.53135	-0.74939
0.53213	-0.79235
0.53291	-0.8179
0.53369	-0.84701
0.53447	-0.87132
0.53526	-0.89178
0.53604	-0.9021
0.53682	-0.91183
0.5376	-0.92164
0.53838	-0.91755
0.53916	-0.91489
0.53995	-0.9062
0.54073	-0.9018
0.54151	-0.88924
0.54229	-0.86904
0.54307	-0.84324
0.54385	-0.82217
0.54464	-0.79374
0.54542	-0.76532
0.5462	-0.75451
0.54698	-0.72742
0.54776	-0.70454
0.54854	-0.68398
0.54933	-0.65651
0.55011	-0.63687
0.55089	-0.62198
0.55167	-0.59996
0.55245	-0.57895
0.55323	-0.56454
0.55402	-0.54873
0.5548	-0.53467
0.55558	-0.51634
0.55636	-0.49735
0.55714	-0.4833
0.55792	-0.47073
0.55871	-0.46479
0.55949	-0.45378
0.56027	-0.44328
0.56105	-0.42831
0.56183	-0.41251
0.56261	-0.39862
0.5634	-0.38413
0.56418	-0.38138
0.56496	-0.3688
0.56574	-0.3647
0.56652	-0.35365
0.5673	-0.34108
0.56809	-0.33252
0.56887	-0.31956
0.56965	-0.30355
0.57043	-0.29162
0.57121	-0.28245
0.57199	-0.26784
0.57277	-0.26271
0.57356	-0.25727
0.57434	-0.25241
0.57512	-0.24608
0.5759	-0.23991
0.57668	-0.24575
0.57746	-0.22221
0.57825	-0.22581
0.57903	-0.21652
0.57981	-0.21314
0.58059	-0.21161
0.58137	-0.19788
0.58215	-0.18956
0.58294	-0.17812
0.58372	-0.17507
0.5845	-0.17355
0.58528	-0.16561
0.58606	-0.1634
0.58684	-0.15873
0.58763	-0.15897
0.58841	-0.14121
0.58919	-0.12497
0.58997	-0.12655
0.59075	-0.12542
0.59153	-0.12416
0.59232	-0.12541
0.5931	-0.11742
0.59388	-0.11607
0.59466	-0.116
0.59544	-0.10701
0.59622	-0.10526
0.59701	-0.10405
0.59779	-0.09518
0.59857	-0.09642
0.59935	-0.09221
0.60013	-0.08968
0.60091	-0.09004
0.6017	-0.08171
0.60248	-0.08302
0.60326	-0.07596
0.60404	-0.06842
0.60482	-0.06741
0.6056	-0.0717
0.60638	-0.06365
0.60717	-0.05588
0.60795	-0.0586
0.60873	-0.05392
0.60951	-0.0517
0.61029	-0.05334
0.61107	-0.05432
0.61186	-0.04658
0.61264	-0.04455
0.61342	-0.04315
0.6142	-0.03937
0.61498	-0.04455
0.61576	-0.04163
0.61655	-0.03969
0.61733	-0.03532
0.61811	-0.03285
0.61889	-0.0341
0.61967	-0.03458
0.62045	-0.02695
0.62124	-0.02668
0.62202	-0.01572
0.6228	-0.00867
0.62358	-0.01471
0.62436	-0.00776
0.62514	-0.01858
0.62593	-0.01512
0.62671	0.0033
0.62749	0.00453
0.62827	-0.0022
0.62905	-9.46844E-4
0.62983	6.18613E-4
0.63062	0.00563
0.6314	0.00946
0.63218	0.01233
0.63296	0.00797
0.63374	0.0108
0.63452	0.01246
0.63531	0.01307
0.63609	0.01099
0.63687	0.01305
0.63765	0.01217
0.63843	0.01146
0.63921	0.00934
0.64	0.01275
0.64078	0.00979
0.64156	0.01308
0.64234	0.0122
0.64312	0.01255
0.6439	0.01154
0.64468	0.01079
0.64547	0.01455
0.64625	0.01127
0.64703	0.00646
0.64781	0.01254
0.64859	0.00788
0.64937	0.00539
0.65016	0.00986
0.65094	0.00521
0.65172	-0.00233
0.6525	9.07669E-4
0.65328	-0.00167
0.65406	-0.00562
0.65485	-0.00389
0.65563	-0.00718
0.65641	-0.00243
0.65719	-0.00949
0.65797	-0.00127
0.65875	-0.01158
0.65954	-0.00476
0.66032	-0.00751
0.6611	-0.01514
0.66188	-0.01873
0.66266	-0.01311
0.66344	-0.01391
0.66423	-0.01528
0.66501	-0.01148
0.66579	-0.0186
0.66657	-0.01964
0.66735	-0.01869
0.66813	-0.01655
0.66892	-0.02536
0.6697	-0.01483
0.67048	-0.01815
0.67126	-0.02682
0.67204	-0.02269
0.67282	-0.02921
0.67361	-0.02896
0.67439	-0.02189
0.67517	-0.02475
0.67595	-0.02617
0.67673	-0.02463
0.67751	-0.01737
0.6783	-0.01249
0.67908	-0.02129
0.67986	-0.02183
0.68064	-0.02053
0.68142	-0.01336
0.6822	-0.01063
0.68298	-0.01582
0.68377	-0.01237
0.68455	-0.00918
0.68533	-0.01355
0.68611	-0.01107
0.68689	-0.00355
0.68767	-0.00839
0.68846	1.41216E-7
0.68924	-0.00401
0.69002	-7.19337E-4
0.6908	0.01436
0.69158	0.0135
0.69236	0.01415
0.69315	0.01104
0.69393	0.01469
0.69471	0.01928
0.69549	0.0293
0.69627	0.02971
0.69705	0.03856
0.69784	0.04477
0.69862	0.04773
0.6994	0.04638
0.70018	0.04789
0.70096	0.05393
0.70174	0.05496
0.70253	0.05745
0.70331	0.06399
0.70409	0.07291
0.70487	0.07768
0.70565	0.07352
0.70643	0.06879
0.70722	0.07641
0.708	0.07472
0.70878	0.08772
0.70956	0.08649
0.71034	0.08554
0.71112	0.09342
0.71191	0.09811
0.71269	0.09421
0.71347	0.10252
0.71425	0.1
0.71503	0.10134
0.71581	0.10728
0.7166	0.11074
0.71738	0.11086
0.71816	0.11416
0.71894	0.10459
0.71972	0.10851
0.7205	0.10854
0.72128	0.11671
0.72207	0.10834
0.72285	0.11012
0.72363	0.11711
0.72441	0.11492
0.72519	0.11685
0.72597	0.12363
0.72676	0.12197
0.72754	0.11875
0.72832	0.12377
0.7291	0.12327
0.72988	0.13008
0.73066	0.12527
0.73145	0.12254
0.73223	0.12686
0.73301	0.1285
0.73379	0.12955
0.73457	0.13246
0.73535	0.13051
0.73614	0.12795
0.73692	0.12395
0.7377	0.12983
0.73848	0.1297
0.73926	0.13402
0.74004	0.13075
0.74083	0.12998
0.74161	0.13336
0.74239	0.13147
0.74317	0.13687
0.74395	0.12993
0.74473	0.13026
0.74552	0.13041
0.7463	0.12438
0.74708	0.1314
0.74786	0.12976
0.74864	0.1309
0.74942	0.12994
0.75021	0.12943
0.75099	0.13215
0.75177	0.1206
0.75255	0.12915
0.75333	0.13086
0.75411	0.13748
0.75489	0.13169
0.75568	0.13163
0.75646	0.13573
0.75724	0.1369
0.75802	0.13316
0.7588	0.13376
0.75958	0.12673
0.76037	0.12902
0.76115	0.13575
0.76193	0.11936
0.76271	0.12086
0.76349	0.12241
0.76427	0.12059
0.76506	0.11413
0.76584	0.11761
0.76662	0.12056
0.7674	0.12411
0.76818	0.11963
0.76896	0.11374
0.76975	0.11103
0.77053	0.11082
0.77131	0.10373
0.77209	0.10581
0.77287	0.1069
0.77365	0.10926
0.77444	0.09212
0.77522	0.08907
0.776	0.09261
0.77678	0.09545
0.77756	0.09243
0.77834	0.08661
0.77913	0.08104
0.77991	0.0796
0.78069	0.07311
0.78147	0.07721
0.78225	0.07345
0.78303	0.08015
0.78382	0.07591
0.7846	0.07039
0.78538	0.07498
0.78616	0.06623
0.78694	0.05338
0.78772	0.04862
0.78851	0.04827
0.78929	0.04693
0.79007	0.05304
0.79085	0.03873
0.79163	0.03538
0.79241	0.03731
0.79319	0.04308
0.79398	0.03743
0.79476	0.03475
0.79554	0.03377
0.79632	0.0314
0.7971	0.02258
0.79788	0.01319
0.79867	0.00926
0.79945	0.00847
0.80023	0.01205
0.80101	0.01667
0.80179	0.00939
0.80257	0.00378
0.80336	0.00904
0.80414	-2.14931E-4
0.80492	8.05829E-4
0.8057	0.00732
0.80648	0.00155
0.80726	0.00234
0.80805	-0.00171
0.80883	-0.00335
0.80961	0.0013
0.81039	-0.00596
0.81117	-0.00253
0.81195	0.00446
0.81274	0.00129
0.81352	0.0017
0.8143	-0.00252
0.81508	-0.00487
0.81586	0.00105
0.81664	-0.00612
0.81743	-0.00503
0.81821	-0.00696
0.81899	-0.01154
0.81977	-0.01106
0.82055	-0.00119
0.82133	-0.00503
0.82212	-0.00904
0.8229	-0.01825
0.82368	-0.0123
0.82446	-0.01031
0.82524	-0.01091
0.82602	-0.00958
0.82681	-0.00699
0.82759	-0.01112
0.82837	-0.00632
0.82915	-0.00902
0.82993	-0.0111
0.83071	-0.00258
0.83149	-0.01143
0.83228	-0.0096
0.83306	-0.01685
0.83384	-0.02468
0.83462	-0.01627
0.8354	-0.00987
0.83618	-0.01449
0.83697	-0.01194
0.83775	-0.00877
0.83853	-0.0108
0.83931	-0.00345
0.84009	-0.01119
0.84087	-0.00429
0.84166	2.50017E-4
0.84244	-0.0021
0.84322	-0.00372
0.844	-0.00224
0.84478	-0.0042
0.84556	-0.00621
0.84635	-0.01703
0.84713	-0.01446
0.84791	-0.01642
0.84869	-0.01776
0.84947	-0.01155
0.85025	-0.01142
0.85104	-0.00482
0.85182	-0.00662
0.8526	-0.01222
0.85338	-0.01127
0.85416	-0.00921
0.85494	-0.01058
0.85573	-0.00785
0.85651	-0.01541
0.85729	-0.01705
0.85807	-0.01422
0.85885	-0.00964
0.85963	-0.00464
0.86042	-0.00811
0.8612	-0.001
0.86198	9.48308E-4
0.86276	-0.00161
0.86354	-0.00205
0.86432	0.00146
0.86511	0.00129
0.86589	0.00347
0.86667	0.00287
0.86745	0.00236
0.86823	0.00273
0.86901	-0.00574
0.86979	0.00498
0.87058	0.0107
0.87136	0.00402
0.87214	0.00858
0.87292	0.00898
0.8737	0.00597
0.87448	0.00648
0.87527	0.00129
0.87605	0.00365
0.87683	0.00307
0.87761	6.04928E-4
0.87839	-7.46846E-4
0.87917	0.00839
0.87996	0.01671
0.88074	0.02132
0.88152	0.03143
0.8823	0.02482
0.88308	0.02503
0.88386	0.03063
0.88465	0.03417
0.88543	0.0342
0.88621	0.041
0.88699	0.0426
0.88777	0.03724
0.88855	0.03427
0.88934	0.03635
0.89012	0.03438
0.8909	0.03137
0.89168	0.03212
0.89246	0.03475
0.89324	0.03955
0.89403	0.03723
0.89481	0.03216
0.89559	0.02843
0.89637	0.03376
0.89715	0.04479
0.89793	0.04785
0.89872	0.04325
0.8995	0.04671
0.90028	0.04946
0.90106	0.05994
0.90184	0.06138
0.90262	0.05945
0.9034	0.05922
0.90419	0.06698
0.90497	0.07292
0.90575	0.05912
0.90653	0.05557
0.90731	0.05552
0.90809	0.06291
0.90888	0.06726
0.90966	0.059
0.91044	0.05806
0.91122	0.05571
0.912	0.06619
0.91278	0.05715
0.91357	0.06479
0.91435	0.06013
0.91513	0.06556
0.91591	0.05976
0.91669	0.06809
0.91747	0.06474
0.91826	0.07077
0.91904	0.07696
0.91982	0.07415
0.9206	0.06519
0.92138	0.0727
0.92216	0.07582
0.92295	0.07293
0.92373	0.07296
0.92451	0.0798
0.92529	0.08546
0.92607	0.07884
0.92685	0.08239
0.92764	0.07844
0.92842	0.08474
0.9292	0.08267
0.92998	0.07751
0.93076	0.07752
0.93154	0.076
0.93233	0.08027
0.93311	0.07988
0.93389	0.0851
0.93467	0.08286
0.93545	0.08496
0.93623	0.07731
0.93702	0.07694
0.9378	0.08148
0.93858	0.07869
0.93936	0.08651
0.94014	0.08638
0.94092	0.08197
0.9417	0.08103
0.94249	0.07972
0.94327	0.07432
0.94405	0.07666
0.94483	0.07417
0.94561	0.07483
0.94639	0.06752
0.94718	0.06844
0.94796	0.06407
0.94874	0.06671
0.94952	0.06272
0.9503	0.05863
0.95108	0.05702
0.95187	0.06448
0.95265	0.05862
0.95343	0.04892
0.95421	0.04777
0.95499	0.04741
0.95577	0.05303
0.95656	0.04898
0.95734	0.0429
0.95812	0.04748
0.9589	0.04165
0.95968	0.03299
0.96046	0.03784
0.96125	0.04109
0.96203	0.0397
0.96281	0.03455
0.96359	0.02984
0.96437	0.02949
0.96515	0.02985
0.96594	0.01823
0.96672	0.02193
0.9675	0.01865
0.96828	0.01213
0.96906	0.01152
0.96984	0.01092
0.97063	0.00642
0.97141	0.00228
0.97219	0.00603
0.97297	-0.00225
0.97375	-0.01324
0.97453	-0.01002
0.97532	-0.00533
0.9761	-0.01238
0.97688	-0.01354
0.97766	-0.0141
0.97844	-0.01832
0.97922	-0.02263
0.98	-0.02864
0.98079	-0.02188
0.98157	-0.02512
0.98235	-0.01688
0.98313	-0.03354
0.98391	-0.03193
0.98469	-0.03769
0.98548	-0.0468
0.98626	-0.04078
0.98704	-0.03611
0.98782	-0.04106
0.9886	-0.03502
0.98938	-0.04018
0.99017	-0.04342
0.99095	-0.03915
0.99173	-0.04457
0.99251	-0.04472
0.99329	-0.04884
0.99407	-0.0507
0.99486	-0.0518
0.99564	-0.05007
0.99642	-0.03968
0.9972	-0.04396
0.99798	-0.04814
0.99876	-0.04603
0.99955	-0.05157
1.00033	-0.05042
1.00111	-0.05732
1.00189	-0.06174
1.00267	-0.06541
1.00345	-0.07012
1.00424	-0.07046
1.00502	-0.06707
1.0058	-0.06316
1.00658	-0.05659
1.00736	-0.06311
1.00814	-0.07424
1.00893	-0.07802
1.00971	-0.07065
1.01049	-0.08618
1.01127	-0.09386
1.01205	-0.08542
1.01283	-0.08684
1.01362	-0.09597
1.0144	-0.0966
1.01518	-0.09293
1.01596	-0.08242
1.01674	-0.09009
1.01752	-0.09684
1.0183	-0.1049
1.01909	-0.11089
1.01987	-0.12583
1.02065	-0.11853
1.02143	-0.12147
1.02221	-0.12804
1.02299	-0.12455
1.02378	-0.13247
1.02456	-0.13788
1.02534	-0.14243
1.02612	-0.13821
1.0269	-0.14819
1.02768	-0.14566
1.02847	-0.14643
1.02925	-0.14786
1.03003	-0.15336
1.03081	-0.14878
1.03159	-0.15974
1.03237	-0.15646
1.03316	-0.15711
1.03394	-0.16512
1.03472	-0.16071
